section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013481949664,3.125887870788574,3.2659687995910645,-30.401649475097656,13.793750762939453,-33.791404724121094,32.38734436035156,17.707717895507812,-34.970237731933594,0.28372374176979065,-0.16331131756305695,0.9448969960212708,0.04396512731909752,-0.17082910239696503,0.9843193292617798
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013486949664,3.116295099258423,3.2590854167938232,-30.40155792236328,13.789985656738281,-33.7738151550293,32.388519287109375,17.698955535888672,-34.981842041015625,0.2847294509410858,-0.1618281900882721,0.9448496103286743,0.04593610763549805,-0.16932852566242218,0.9844885468482971
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013491949664,3.1174676418304443,3.2546679973602295,-30.376888275146484,13.750568389892578,-33.77534866333008,32.41361618041992,17.64574432373047,-34.97137451171875,0.2833760976791382,-0.1593015044927597,0.9456855058670044,0.04263165220618248,-0.1668185591697693,0.9850655794143677
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013496949664,3.1202926635742188,3.273245096206665,-30.39510726928711,13.741302490234375,-33.799415588378906,32.393985748291016,17.647499084472656,-34.993385314941406,0.2837328016757965,-0.15822553634643555,0.9457591772079468,0.047438591718673706,-0.16591708362102509,0.9849980473518372
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013501965664,3.1230995655059814,3.274240732192993,-30.464672088623047,13.816028594970703,-33.751014709472656,32.32178497314453,17.706680297851562,-34.958045959472656,0.28987377882003784,-0.1629561334848404,0.9430899024009705,0.050171609967947006,-0.17036467790603638,0.9841030240058899
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013506949664,3.1310465335845947,3.2568671703338623,-30.4619140625,13.815559387207031,-33.79399108886719,32.32368850708008,17.752235412597656,-34.88616943359375,0.2870695888996124,-0.16498887538909912,0.9435940384864807,0.04434376582503319,-0.1729523241519928,0.9839314818382263
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013511949664,3.119570255279541,3.252074718475342,-30.46664810180664,13.810199737548828,-33.77703094482422,32.31993103027344,17.74219512939453,-34.909278869628906,0.28773462772369385,-0.1639050841331482,0.9435803890228271,0.04670843854546547,-0.1719864159822464,0.9839913845062256
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013516950664,3.105285406112671,3.228081464767456,-30.42949676513672,13.764404296875,-33.76113510131836,32.36209487915039,17.70252227783203,-34.942848205566406,0.28834637999534607,-0.15994887053966522,0.944072425365448,0.043944668024778366,-0.16811062395572662,0.984788179397583
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013521950664,3.1254279613494873,3.230813503265381,-30.43704605102539,13.804035186767578,-33.764183044433594,32.348758697509766,17.76699447631836,-34.877952575683594,0.28889814019203186,-0.1641158163547516,0.9431881308555603,0.04091392830014229,-0.17231062054634094,0.9841926693916321
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013526950664,3.1206531524658203,3.241461992263794,-30.448650360107422,13.805694580078125,-33.771095275878906,32.3427848815918,17.744651794433594,-34.912376403808594,0.2902100384235382,-0.1622362732887268,0.9431105852127075,0.04470479488372803,-0.17065434157848358,0.9843162894248962
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013531963664,3.1272099018096924,3.2464756965637207,-30.413516998291016,13.776512145996094,-33.77421569824219,32.37378692626953,17.721046447753906,-34.944580078125,0.2877257466316223,-0.16008195281028748,0.9442391991615295,0.043319813907146454,-0.16868145763874054,0.9847182035446167
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013536950664,3.1335599422454834,3.2442376613616943,-30.366256713867188,13.75335693359375,-33.762237548828125,32.423240661621094,17.684268951416016,-34.96292495727539,0.28249314427375793,-0.15808792412281036,0.9461532235145569,0.04248161241412163,-0.16689400374889374,0.9850592613220215
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013541950664,3.141871452331543,3.233846664428711,-30.452781677246094,13.695892333984375,-33.85247802734375,32.33287811279297,17.662269592285156,-34.912841796875,0.28451475501060486,-0.1569977104663849,0.9457288980484009,0.04363716393709183,-0.16586004197597504,0.9851833581924438
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013546950664,3.195139169692993,3.251091480255127,-30.492576599121094,13.753547668457031,-33.82579803466797,32.30067825317383,17.66553497314453,-34.87158966064453,0.27621322870254517,-0.159696564078331,0.9477358460426331,0.038756877183914185,-0.16824330389499664,0.9849833250045776
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013551957664,3.1435611248016357,3.3045198917388916,-30.45545196533203,13.852371215820312,-33.73942565917969,32.351844787597656,17.639583587646484,-34.851951599121094,0.2529684901237488,-0.1604284942150116,0.9540805816650391,0.01310836710035801,-0.16810286045074463,0.9856823086738586
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013556950664,3.1637566089630127,3.2259466648101807,-30.521602630615234,13.795082092285156,-33.73024368286133,32.29817199707031,17.512184143066406,-35.064632415771484,0.22950950264930725,-0.15434783697128296,0.9609901905059814,0.0037944007199257612,-0.1619517058134079,0.9867914319038391
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013561951664,3.1206412315368652,3.2531120777130127,-30.48324966430664,13.782501220703125,-33.868186950683594,32.33086013793945,17.430831909179688,-34.898712158203125,0.2056427150964737,-0.15328866243362427,0.9665473103523254,-0.039278771728277206,-0.16164514422416687,0.9860669374465942
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013566952664,3.0811829566955566,3.3237204551696777,-30.588577270507812,13.861614227294922,-33.977325439453125,32.22842025756836,17.455421447753906,-34.90514373779297,0.1813482791185379,-0.15631236135959625,0.9709166884422302,-0.05802735313773155,-0.16412591934204102,0.9847311973571777
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013572076664,3.134242296218872,3.285215377807617,-30.64138412475586,13.773113250732422,-34.24494934082031,32.18876647949219,17.336750030517578,-34.85264205932617,0.14962296187877655,-0.14826901257038116,0.9775629639625549,-0.08604162931442261,-0.15797773003578186,0.9836868643760681
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013576961664,3.084507465362549,3.336329460144043,-30.666961669921875,13.623695373535156,-34.46971130371094,32.15448760986328,17.352073669433594,-34.713104248046875,0.12231062352657318,-0.1413278430700302,0.9823780059814453,-0.11509069055318832,-0.15200510621070862,0.981656014919281
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013582076664,3.099311351776123,3.322141647338867,-30.611820220947266,13.664344787597656,-34.564491271972656,32.21352005004883,17.38602066040039,-34.87617111206055,0.11276613175868988,-0.15012896060943604,0.9822143912315369,-0.11887172609567642,-0.16096796095371246,0.9797748923301697
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013587076664,3.1239678859710693,3.3453898429870605,-30.650516510009766,13.586273193359375,-34.59160614013672,32.16865921020508,17.385169982910156,-34.864803314208984,0.1133832111954689,-0.14878959953784943,0.9823471903800964,-0.11283685266971588,-0.15974846482276917,0.98068767786026
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013592076664,3.160099506378174,3.3562960624694824,-30.672332763671875,13.581451416015625,-34.543800354003906,32.142913818359375,17.43462371826172,-34.852561950683594,0.12015184015035629,-0.15082180500030518,0.9812320470809937,-0.10595269501209259,-0.16157233715057373,0.9811567068099976
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013597076664,3.1359448432922363,3.3580892086029053,-30.67037582397461,13.577327728271484,-34.45146942138672,32.1434211730957,17.416500091552734,-34.793663024902344,0.12576980888843536,-0.14721427857875824,0.9810759425163269,-0.10763748735189438,-0.15808144211769104,0.9815418720245361
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013602076664,3.1455800533294678,3.3320837020874023,-30.690059661865234,13.572395324707031,-34.45345687866211,32.121822357177734,17.41006851196289,-34.75971221923828,0.12680642306804657,-0.14658166468143463,0.9810371994972229,-0.10856509208679199,-0.15736831724643707,0.9815543293952942
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013607076664,3.130316734313965,3.3155407905578613,-30.705108642578125,13.550544738769531,-34.42308807373047,32.108123779296875,17.371017456054688,-34.777366638183594,0.1281142234802246,-0.1432836353778839,0.9813544750213623,-0.10736557841300964,-0.15489314496517181,0.982079803943634
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013612076664,3.1161048412323,3.3055975437164307,-30.709308624267578,13.694900512695312,-34.374656677246094,32.10538864135742,17.50959014892578,-34.748191833496094,0.1303839236497879,-0.15422312915325165,0.9793953895568848,-0.10997898876667023,-0.16527234017848969,0.9800967574119568
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013617077664,3.115274667739868,3.3069090843200684,-30.72988510131836,13.700733184814453,-34.39712142944336,32.08229446411133,17.5076904296875,-34.72144317626953,0.13110452890396118,-0.1532197743654251,0.9794566631317139,-0.10840301960706711,-0.16472257673740387,0.9803648591041565
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013622076664,3.1100947856903076,3.3133137226104736,-30.704265594482422,13.734390258789062,-34.41975021362305,32.10556411743164,17.53272247314453,-34.66475296020508,0.12811070680618286,-0.15656478703022003,0.9793238043785095,-0.10979849845170975,-0.16723743081092834,0.9797836542129517
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013627077664,3.081115961074829,3.3100602626800537,-30.694828033447266,13.885711669921875,-34.28498840332031,32.1250114440918,17.60486602783203,-34.632137298583984,0.13292162120342255,-0.16242705285549164,0.9777266383171082,-0.114473856985569,-0.17393769323825836,0.9780805110931396
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013632077664,3.086942434310913,3.3073666095733643,-30.717971801757812,13.818225860595703,-34.30435562133789,32.10166931152344,17.569313049316406,-34.669029235839844,0.13361600041389465,-0.15929058194160461,0.9781479239463806,-0.11117955297231674,-0.17067205905914307,0.9790353178977966
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013637077664,3.060478448867798,3.3062937259674072,-30.71615219116211,13.792831420898438,-34.30012512207031,32.10252380371094,17.516727447509766,-34.67865753173828,0.13361218571662903,-0.15583617985248566,0.9787046909332275,-0.10883445292711258,-0.16705891489982605,0.9799216389656067
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013642077664,3.076732635498047,3.2950856685638428,-30.738998413085938,13.754051208496094,-34.31349182128906,32.07386779785156,17.531085968017578,-34.6546630859375,0.13546870648860931,-0.15721280872821808,0.9782292246818542,-0.10873809456825256,-0.168092280626297,0.9797555804252625
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013647077664,3.0846364498138428,3.2963016033172607,-30.725830078125,13.748985290527344,-34.335594177246094,32.08677673339844,17.541240692138672,-34.61168670654297,0.13291320204734802,-0.1569947600364685,0.9786146879196167,-0.11302269995212555,-0.16809558868408203,0.9792700409889221
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013652077664,3.0825183391571045,3.3140416145324707,-30.7117919921875,13.718341827392578,-34.36305618286133,32.09911346435547,17.493087768554688,-34.64779281616211,0.13242073357105255,-0.1559416800737381,0.9788498282432556,-0.1099427193403244,-0.16684909164905548,0.9798336625099182
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013657077664,3.07525372505188,3.305846691131592,-30.717906951904297,13.756755828857422,-34.31483459472656,32.094879150390625,17.514190673828125,-34.64903259277344,0.13481079041957855,-0.15518249571323395,0.9786441922187805,-0.11126124858856201,-0.16659216582775116,0.9797285795211792
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013662083664,3.094005823135376,3.315577983856201,-30.70672607421875,13.700477600097656,-34.42371368408203,32.10039138793945,17.533348083496094,-34.632347106933594,0.12690283358097076,-0.1557295173406601,0.9796142578125,-0.11222214251756668,-0.16721099615097046,0.9795135259628296
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013667077664,3.085451364517212,3.2680208683013916,-30.76089859008789,13.641159057617188,-34.451698303222656,32.03970718383789,17.53534698486328,-34.62596130371094,0.1305358111858368,-0.1537751853466034,0.9794455766677856,-0.10780735313892365,-0.16478440165519714,0.9804201722145081
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013672077664,3.072148323059082,3.2603554725646973,-30.751190185546875,13.647113800048828,-34.43832015991211,32.051204681396484,17.532573699951172,-34.57973861694336,0.12892591953277588,-0.15348505973815918,0.9797042608261108,-0.11158137768507004,-0.16440120339393616,0.9800621867179871
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013677078664,3.081089496612549,3.2548375129699707,-30.740150451660156,13.64959716796875,-34.44807434082031,32.05986785888672,17.56128692626953,-34.550086975097656,0.12666110694408417,-0.15419460833072662,0.9798882603645325,-0.11275915056467056,-0.16492410004138947,0.9798395037651062
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013682081664,3.0796966552734375,3.2672441005706787,-30.728073120117188,13.62717056274414,-34.390682220458984,32.077857971191406,17.46837615966797,-34.59959411621094,0.13052038848400116,-0.1497076004743576,0.9800776243209839,-0.11160578578710556,-0.1601353883743286,0.9807654619216919
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013687085664,3.0667622089385986,3.271653175354004,-30.720458984375,13.626762390136719,-34.390865325927734,32.08586883544922,17.446094512939453,-34.569786071777344,0.12907281517982483,-0.14963500201702118,0.9802803993225098,-0.11375845968723297,-0.1603134125471115,0.9804889559745789
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013692078664,3.0678324699401855,3.264399766921997,-30.722164154052734,13.676338195800781,-34.35223388671875,32.08232116699219,17.538986206054688,-34.566287994384766,0.13092182576656342,-0.15298451483249664,0.9795178771018982,-0.11365319043397903,-0.16390544176101685,0.9799071550369263
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013697078664,3.092623233795166,3.2853660583496094,-30.72602081298828,13.674034118652344,-34.3578987121582,32.08338928222656,17.492706298828125,-34.635719299316406,0.13004900515079498,-0.15254519879817963,0.9797026515007019,-0.1094636470079422,-0.16329143941402435,0.9804864525794983
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013702078664,3.0791068077087402,3.2770087718963623,-30.720272064208984,13.746105194091797,-34.346534729003906,32.086856842041016,17.565635681152344,-34.59307098388672,0.13012894988059998,-0.15812158584594727,0.9788074493408203,-0.10943160951137543,-0.1688363254070282,0.9795504212379456
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013707204664,3.1029181480407715,3.2815401554107666,-30.701976776123047,13.681522369384766,-34.33439636230469,32.10148239135742,17.534770965576172,-34.55227279663086,0.1298643946647644,-0.15452168881893158,0.9794173240661621,-0.11235896497964859,-0.1655970811843872,0.9797719717025757
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013712207664,3.0654044151306152,3.2746191024780273,-30.712379455566406,13.731513977050781,-34.28385925292969,32.09280014038086,17.57244110107422,-34.54163360595703,0.13407616317272186,-0.1566137671470642,0.9785171151161194,-0.1124049723148346,-0.16769473254680634,0.9794098138809204
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013717203664,3.0563485622406006,3.2528598308563232,-30.708580017089844,13.712959289550781,-34.27688217163086,32.09929656982422,17.54743194580078,-34.504371643066406,0.13387756049633026,-0.15469352900981903,0.9788497090339661,-0.11438138037919998,-0.1653774529695511,0.9795750379562378
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013722203664,3.0827014446258545,3.2624895572662354,-30.684131622314453,13.693534851074219,-34.295982360839844,32.126319885253906,17.496219635009766,-34.51483154296875,0.1307465136051178,-0.15296895802021027,0.9795436859130859,-0.11528330296278,-0.1639164835214615,0.9797148108482361
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013727204664,3.0815210342407227,3.2620456218719482,-30.724266052246094,13.610706329345703,-34.35698318481445,32.08254623413086,17.471778869628906,-34.50263214111328,0.1305008828639984,-0.14883345365524292,0.9802132844924927,-0.11504573374986649,-0.1600097268819809,0.9803884029388428
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013732203664,3.068983554840088,3.262460231781006,-30.68279266357422,13.686492919921875,-34.28722381591797,32.12468719482422,17.521812438964844,-34.49869918823242,0.1311943531036377,-0.15084385871887207,0.9798133373260498,-0.11599720269441605,-0.1622103899717331,0.9799145460128784
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013737214664,3.0587122440338135,3.2768287658691406,-30.677677154541016,13.718971252441406,-34.24955749511719,32.13459014892578,17.510154724121094,-34.59783935546875,0.132979154586792,-0.15224015712738037,0.9793566465377808,-0.11172717809677124,-0.16322122514247894,0.9802427887916565
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013742204664,3.068681240081787,3.2640652656555176,-30.66887664794922,13.789287567138672,-34.25328826904297,32.140899658203125,17.582874298095703,-34.58531951904297,0.13213707506656647,-0.15837936103343964,0.9784967303276062,-0.1136002242565155,-0.16873317956924438,0.9790935516357422
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013747204664,3.0825483798980713,3.2670929431915283,-30.6846923828125,13.786209106445312,-34.26649475097656,32.1236457824707,17.589515686035156,-34.63777542114258,0.13495799899101257,-0.15789829194545746,0.9781894087791443,-0.10826055705547333,-0.1682077944278717,0.9797886610031128
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013752206664,3.0486533641815186,3.2541143894195557,-30.657787322998047,13.742965698242188,-34.25543975830078,32.151397705078125,17.567489624023438,-34.56468200683594,0.13279345631599426,-0.15442124009132385,0.9790403842926025,-0.11514253914356232,-0.16494444012641907,0.9795588850975037
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013757204664,3.06203031539917,3.2583489418029785,-30.680084228515625,13.715065002441406,-34.27021026611328,32.130462646484375,17.537460327148438,-34.5794677734375,0.13392901420593262,-0.15256686508655548,0.97917640209198,-0.11269029974937439,-0.1629074215888977,0.9801847338676453
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013762219664,3.078704595565796,3.2603771686553955,-30.702957153320312,13.690994262695312,-34.29316711425781,32.10795974731445,17.51230239868164,-34.583740234375,0.1344207525253296,-0.15151377022266388,0.9792725443840027,-0.11154278367757797,-0.16170114278793335,0.9805156588554382
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013767204664,3.081465482711792,3.2603871822357178,-30.724098205566406,13.713737487792969,-34.24805450439453,32.08544921875,17.530784606933594,-34.57682418823242,0.13879898190498352,-0.15301655232906342,0.9784277081489563,-0.11138494312763214,-0.16373690962791443,0.9801957011222839
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013772204664,3.1110846996307373,3.269577980041504,-30.727920532226562,13.640190124511719,-34.26630783081055,32.084014892578125,17.452434539794922,-34.661678314208984,0.13740146160125732,-0.14971832931041718,0.9791349768638611,-0.1039317175745964,-0.1602834016084671,0.9815841317176819
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013777210664,3.092268228530884,3.2672810554504395,-30.74029541015625,13.739246368408203,-34.209102630615234,32.07080078125,17.531097412109375,-34.67698669433594,0.138710156083107,-0.15473616123199463,0.978169858455658,-0.10226033627986908,-0.1652534306049347,0.9809353351593018
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013782204664,3.074009656906128,3.273210048675537,-30.741348266601562,13.69537353515625,-34.19100570678711,32.073081970214844,17.488689422607422,-34.65387725830078,0.14153698086738586,-0.15043184161186218,0.978436291217804,-0.10533707588911057,-0.16115784645080566,0.9812911152839661
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013787204664,3.0796735286712646,3.281120538711548,-30.737350463867188,13.699485778808594,-34.24677658081055,32.06813430786133,17.562599182128906,-34.6150016784668,0.13848565518856049,-0.15469999611377716,0.9782073497772217,-0.10498210787773132,-0.1651282012462616,0.980668842792511
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013792205664,3.0732808113098145,3.2776875495910645,-30.718975067138672,13.682880401611328,-34.19329071044922,32.0908203125,17.48894500732422,-34.669090270996094,0.13748514652252197,-0.15108636021614075,0.9789130687713623,-0.1044110357761383,-0.16106244921684265,0.9814057350158691
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013797205664,3.0501229763031006,3.2780089378356934,-30.664382934570312,13.69363784790039,-34.16465759277344,32.14963912963867,17.471458435058594,-34.70366287231445,0.13858817517757416,-0.15109285712242126,0.9787565469741821,-0.10513182729482651,-0.16085878014564514,0.9813622236251831
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013802205664,3.0664925575256348,3.285304546356201,-30.676361083984375,13.771720886230469,-34.13166427612305,32.13972473144531,17.504638671875,-34.636940002441406,0.13966864347457886,-0.1530240774154663,0.9783027768135071,-0.10871796309947968,-0.1633964627981186,0.9805518984794617
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013807211664,3.0666801929473877,3.267943859100342,-30.75179672241211,13.673973083496094,-34.1702995300293,32.06501770019531,17.461811065673828,-34.66969299316406,0.14797692000865936,-0.14155513048171997,0.9788079261779785,-0.10100699216127396,-0.15257346630096436,0.9831169843673706
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013812205664,3.088628053665161,3.2920799255371094,-30.628067016601562,13.722515106201172,-34.186702728271484,32.181861877441406,17.593582153320312,-34.67158508300781,0.14487729966640472,-0.13658295571804047,0.9799773693084717,-0.0992773100733757,-0.1474517434835434,0.9840742349624634
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013817205664,3.1557841300964355,3.28080415725708,-30.41788101196289,13.613697052001953,-34.14099884033203,32.39912033081055,17.349586486816406,-34.74777603149414,0.1445392668247223,-0.10540377348661423,0.9838691353797913,-0.10477036237716675,-0.11778537929058075,0.9874967336654663
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013822212664,3.2237024307250977,3.2901041507720947,-30.454097747802734,13.702529907226562,-34.23394775390625,32.35006332397461,17.504520416259766,-34.60160446166992,0.14638803899288177,-0.09728782624006271,0.9844316840171814,-0.10524535179138184,-0.11009815335273743,0.9883328676223755
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013827206664,3.22689151763916,3.297153949737549,-30.50296401977539,13.595829010009766,-34.225547790527344,32.3090705871582,17.430831909179688,-34.6794548034668,0.151144877076149,-0.08216530084609985,0.9850909113883972,-0.10065390914678574,-0.0952957347035408,0.9903472065925598
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013832205664,3.1937777996063232,3.274059772491455,-30.454792022705078,13.550487518310547,-34.22437286376953,32.35894012451172,17.374671936035156,-34.61357116699219,0.1484362930059433,-0.07631020992994308,0.9859733581542969,-0.10845217108726501,-0.08958596736192703,0.9900568127632141
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013837205664,3.184583902359009,3.2604422569274902,-30.534225463867188,13.564537048339844,-34.18049240112305,32.27922058105469,17.402183532714844,-34.52927017211914,0.1533358097076416,-0.08046898245811462,0.9848923087120056,-0.1085720881819725,-0.09411386400461197,0.9896235466003418
b7ffdddf-c837-4cfb-847c-62501b01428b,171c4f52-3f2b-49b3-a00a-1e745e8c81dc,1726564013842211664,3.191795587539673,3.239149808883667,-30.541133880615234,13.521888732910156,-34.207550048828125,32.26366424560547,17.421859741210938,-34.4633674621582,0.15177227556705475,-0.08156424015760422,0.9850444197654724,-0.11090101301670074,-0.09518477320671082,0.9892627596855164
